model,country,mean_js_similarity,mean_total_variation,questions_used
checkpoints/llama3.1-8b-uk-hard-panel,Tanzania,0.605053447702927,0.49018532305458234,245
checkpoints/llama3.1-8b-uk-hard-panel,Mali,0.602449631119309,0.49378990929770245,75
checkpoints/llama3.1-8b-uk-hard-panel,Poland,0.6021477200436595,0.48429799619582087,578
checkpoints/llama3.1-8b-uk-hard-panel,Honduras (Non-national sample),0.6013954881372072,0.5010032911752486,87
checkpoints/llama3.1-8b-uk-hard-panel,Mali (Non-national sample),0.6004943255319236,0.49776457500375354,87
checkpoints/llama3.1-8b-uk-hard-panel,Uganda,0.5968450365446158,0.49731385487512686,215
checkpoints/llama3.1-8b-uk-hard-panel,Jordan,0.596261008759455,0.4824951540721523,597
checkpoints/llama3.1-8b-uk-hard-panel,Turkey,0.5957506280910102,0.49498498924110107,662
checkpoints/llama3.1-8b-uk-hard-panel,France,0.5904279279134723,0.48918139556734197,758
checkpoints/llama3.1-8b-uk-hard-panel,UK,0.5898466717758267,0.494871559577057,846
checkpoints/llama3.1-8b-uk-hard-panel,USA,0.5884218264336696,0.4973171207098178,846
checkpoints/llama3.1-8b-uk-hard-panel,United States,0.5884218264336696,0.4973171207098178,846
checkpoints/llama3.1-8b-uk-hard-panel,Egypt,0.5841924486491885,0.4934511462098212,421
checkpoints/llama3.1-8b-uk-hard-panel,Senegal,0.5841271449809446,0.5104994561843682,155
checkpoints/llama3.1-8b-uk-hard-panel,El Salvador,0.5834832488625494,0.5012652118465873,92
checkpoints/llama3.1-8b-uk-hard-panel,S. Korea,0.5808309902755295,0.5063563969518279,467
checkpoints/llama3.1-8b-uk-hard-panel,Spain,0.5803287083870543,0.5026691229303083,670
checkpoints/llama3.1-8b-uk-hard-panel,Indonesia,0.5793821225707053,0.506888289998426,594
checkpoints/llama3.1-8b-uk-hard-panel,Germany,0.5791141145338409,0.507935751013099,844
checkpoints/llama3.1-8b-uk-hard-panel,Mexico,0.5789506156209554,0.505625123255571,598
checkpoints/llama3.1-8b-uk-hard-panel,Taiwan,0.57678949635768,0.49911454844792236,49
checkpoints/llama3.1-8b-uk-hard-panel,Pakistan,0.5762059515164206,0.513407066803252,563
checkpoints/llama3.1-8b-uk-hard-panel,Argentina,0.5753983716599775,0.5088151014523,571
checkpoints/llama3.1-8b-uk-hard-panel,Honduras,0.5749217096415629,0.49440938670525203,2
checkpoints/llama3.1-8b-uk-hard-panel,Italy,0.5740505716310853,0.5151965104914806,609
checkpoints/llama3.1-8b-uk-hard-panel,Lebanon,0.569678356380075,0.5163171827189973,598
checkpoints/llama3.1-8b-uk-hard-panel,Japan,0.5691536716121691,0.519237351137944,708
checkpoints/llama3.1-8b-uk-hard-panel,Burkina Faso,0.5658127190309686,0.534926580562208,48
checkpoints/llama3.1-8b-uk-hard-panel,Bulgaria,0.5633022654640992,0.532402757856025,302
checkpoints/llama3.1-8b-uk-hard-panel,Kenya,0.5625283039200648,0.5315352421808118,569
checkpoints/llama3.1-8b-uk-hard-panel,Ukraine,0.5622412082934221,0.5311799476652379,475
checkpoints/llama3.1-8b-uk-hard-panel,Vietnam (Non-national sample),0.5615789339990294,0.5325103003018561,68
checkpoints/llama3.1-8b-uk-hard-panel,Brazil,0.5551249615607587,0.5345821012152532,493
checkpoints/llama3.1-8b-uk-hard-panel,Ivory Coast,0.5548476615761249,0.5246101470767078,2
checkpoints/llama3.1-8b-uk-hard-panel,Lithuania,0.5541528923901625,0.5369603024701405,237
checkpoints/llama3.1-8b-uk-hard-panel,Canada,0.548387636280191,0.5404488131488021,663
checkpoints/llama3.1-8b-uk-hard-panel,Slovakia,0.5460570743558161,0.5442595650211145,386
checkpoints/llama3.1-8b-uk-hard-panel,Tunisia,0.5442738032190784,0.5465152003976936,421
checkpoints/llama3.1-8b-uk-hard-panel,Hungary,0.5439093313659492,0.5493909866578156,302
checkpoints/llama3.1-8b-uk-hard-panel,Nigeria,0.5419554480419432,0.5518735078227505,469
checkpoints/llama3.1-8b-uk-hard-panel,Chile,0.5416420195617014,0.5475433136455126,403
checkpoints/llama3.1-8b-uk-hard-panel,Peru,0.5376656872604576,0.5588413510646724,417
checkpoints/llama3.1-8b-uk-hard-panel,Philippines,0.5213225981049369,0.5734790656296453,495
checkpoints/llama3.1-8b-uk-hard-panel,Australia,0.5205344915695156,0.5708156780303822,538
checkpoints/llama3.1-8b-uk-hard-panel,Malaysia,0.518888383904452,0.5707158764114403,376
checkpoints/llama3.1-8b-uk-hard-panel,Greece,0.5172542417149081,0.5724194443432652,467
checkpoints/llama3.1-8b-uk-hard-panel,China,0.5155739221397118,0.5743323466411433,289
checkpoints/llama3.1-8b-uk-hard-panel,Venezuela,0.5094427494579579,0.5790502075703232,345
checkpoints/llama3.1-8b-uk-hard-panel,Netherlands,0.5087996163810612,0.5885935169423026,468
checkpoints/llama3.1-8b-uk-hard-panel,Belgium,0.5080379975453918,0.5758928718299712,103
checkpoints/llama3.1-8b-uk-hard-panel,Sweden,0.5052837948031906,0.5904314091534831,411
checkpoints/llama3.1-8b-uk-hard-panel,Bolivia,0.4974069000650038,0.591780281304263,253
checkpoints/llama3.1-8b-uk-hard-panel,Thailand,0.4924989664795024,0.6020601336481038,252
checkpoints/llama3.1-8b-uk-hard-panel,Colombia,0.4892589827331018,0.5997503875293666,280
checkpoints/llama3.1-8b-uk-hard-panel,Kazakhstan,0.4885217416670571,0.6029745471315688,196
checkpoints/llama3.1-8b-uk-hard-panel,Morocco,0.4879512700116162,0.6057774537181346,273
checkpoints/llama3.1-8b-uk-hard-panel,New Zealand,0.4841664406904129,0.6115897188682804,248
checkpoints/llama3.1-8b-uk-hard-panel,Romania,0.4819600638916648,0.6105406473986217,199
checkpoints/llama3.1-8b-uk-hard-panel,Serbia,0.48158522323244335,0.6191093681664064,199
checkpoints/llama3.1-8b-uk-hard-panel,North Macedonia,0.4815744318088911,0.6205701365941912,115
checkpoints/llama3.1-8b-uk-hard-panel,Colombia (Non-national sample),0.48121577455974596,0.6298011066542066,1
checkpoints/llama3.1-8b-uk-hard-panel,Jordan (Non-national sample),0.4810239388689094,0.6286030853571738,1
checkpoints/llama3.1-8b-uk-hard-panel,Albania,0.4788092060148528,0.6226542410087632,115
checkpoints/llama3.1-8b-uk-hard-panel,Angola,0.4786087122427839,0.6607978496002966,2
checkpoints/llama3.1-8b-uk-hard-panel,Bangladesh,0.47806019548584194,0.6175714198186598,255
checkpoints/llama3.1-8b-uk-hard-panel,Iraq,0.47586816378912283,0.6089834910775538,189
checkpoints/llama3.1-8b-uk-hard-panel,Uruguay,0.4756427021248016,0.623423079240144,199
checkpoints/llama3.1-8b-uk-hard-panel,Cyprus,0.4752848059996515,0.6221326288928124,199
checkpoints/llama3.1-8b-uk-hard-panel,Armenia,0.4746044088012174,0.6188804655240226,199
checkpoints/llama3.1-8b-uk-hard-panel,Ethiopia,0.4746002414710886,0.6244154817819926,232
checkpoints/llama3.1-8b-uk-hard-panel,Vietnam,0.4742753505309959,0.6315888455231814,317
checkpoints/llama3.1-8b-uk-hard-panel,Belarus,0.47416565921436193,0.6275318809626486,115
checkpoints/llama3.1-8b-uk-hard-panel,Czechia,0.4712013071962788,0.631330275073407,199
checkpoints/llama3.1-8b-uk-hard-panel,Montenegro,0.47012315667306204,0.6310931754999318,115
checkpoints/llama3.1-8b-uk-hard-panel,Iran,0.4697468756970029,0.6217377535198911,194
checkpoints/llama3.1-8b-uk-hard-panel,Nicaragua,0.46771082185090784,0.6246042268316592,250
checkpoints/llama3.1-8b-uk-hard-panel,Estonia,0.46587823878204176,0.6381810085297009,115
checkpoints/llama3.1-8b-uk-hard-panel,Andorra,0.4655589557922968,0.6343125106573101,198
checkpoints/llama3.1-8b-uk-hard-panel,Libya,0.46466246582160187,0.631628718846469,199
checkpoints/llama3.1-8b-uk-hard-panel,Singapore,0.46413576630304554,0.6294133982064642,245
checkpoints/llama3.1-8b-uk-hard-panel,Kyrgyzstan,0.46357239583476884,0.6360368903014306,195
checkpoints/llama3.1-8b-uk-hard-panel,Philippines (Non-national sample),0.46132235393216714,0.6359262597830349,1
checkpoints/llama3.1-8b-uk-hard-panel,Zimbabwe,0.4607408401949432,0.6380779947270782,199
checkpoints/llama3.1-8b-uk-hard-panel,Puerto Rico,0.46062906798144226,0.6307334269361379,199
checkpoints/llama3.1-8b-uk-hard-panel,Ecuador,0.4599671573540615,0.6360840954312704,199
checkpoints/llama3.1-8b-uk-hard-panel,Austria,0.45990723467035416,0.6469909450300909,115
checkpoints/llama3.1-8b-uk-hard-panel,Guatemala,0.45930014539709085,0.630453249124356,201
checkpoints/llama3.1-8b-uk-hard-panel,Georgia,0.4592711578903382,0.6417566667503081,115
checkpoints/llama3.1-8b-uk-hard-panel,Latvia,0.45865188274427654,0.645719621313539,116
checkpoints/llama3.1-8b-uk-hard-panel,Croatia,0.45843894806091307,0.6475996588061791,115
checkpoints/llama3.1-8b-uk-hard-panel,Great Britain,0.45780607524805567,0.6451188835792262,199
checkpoints/llama3.1-8b-uk-hard-panel,Bosnia Herzegovina,0.45641747656227033,0.6459852994039995,115
checkpoints/llama3.1-8b-uk-hard-panel,Maldives,0.4552767255301128,0.6493263427231665,199
checkpoints/llama3.1-8b-uk-hard-panel,Northern Ireland,0.45515779007085844,0.6453214879124707,198
checkpoints/llama3.1-8b-uk-hard-panel,Tajikistan,0.45334998207168986,0.6329811668523724,190
checkpoints/llama3.1-8b-uk-hard-panel,Portugal,0.4522552356194794,0.6523058010349141,115
checkpoints/llama3.1-8b-uk-hard-panel,Slovenia,0.4495651469888348,0.6619975108597193,115
checkpoints/llama3.1-8b-uk-hard-panel,Myanmar,0.44860049941243296,0.6431212882414318,196
checkpoints/llama3.1-8b-uk-hard-panel,Hong Kong SAR,0.44827707105570164,0.6543869965624304,199
checkpoints/llama3.1-8b-uk-hard-panel,Finland,0.4473316564824555,0.6658924573601697,115
checkpoints/llama3.1-8b-uk-hard-panel,Mongolia,0.4467505852464631,0.6469333797526711,199
checkpoints/llama3.1-8b-uk-hard-panel,Denmark,0.4445066320782238,0.6661869011793369,175
checkpoints/llama3.1-8b-uk-hard-panel,Switzerland,0.44378547160164145,0.6713427311485993,115
checkpoints/llama3.1-8b-uk-hard-panel,Tanzania (Non-national sample),0.44070850074896817,0.6750272373074729,1
checkpoints/llama3.1-8b-uk-hard-panel,Azerbaijan,0.43991404224264136,0.667811873021258,115
checkpoints/llama3.1-8b-uk-hard-panel,Macau SAR,0.43473912530686903,0.6686634646235985,198
checkpoints/llama3.1-8b-uk-hard-panel,Iceland,0.4341931087841831,0.683628030825467,114
checkpoints/llama3.1-8b-uk-hard-panel,Taiwan ROC,0.4322325044662181,0.6686281099662967,199
checkpoints/llama3.1-8b-uk-hard-panel,Norway,0.4301248247324579,0.684665590899864,115
checkpoints/llama3.1-8b-uk-hard-panel,South Korea,0.41362573487693793,0.6922726467843262,199
